Year,Month,Supply Number,Total KWh,Bill Type,Label,Total Rainfall (mm),Mean Temperature (°C),Total Sunny Days
2019,11,21730449,442,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21739262,480,Final,Parks & Cultural Sites,155.3,15.026666666666666,6
2019,11,21792422,3104,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21792422,0,Estimated,School/Nursery,155.3,15.026666666666666,6
2019,11,21798583,4320,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21804616,5280,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21811728,1148,Final,Parks & Cultural Sites,155.3,15.026666666666666,6
2019,11,21813263,1242,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21908054,5960,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21933710,4080,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,92400110,2160,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,92404221,1240,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,20142856,2749,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,20170967,2560,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,20199113,0,Estimated,Parks & Cultural Sites,155.3,15.026666666666666,6
2019,11,20213044,2840,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,20213600,478,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,20131501,0,Estimated,School/Nursery,155.3,15.026666666666666,6
2019,11,20161841,0,Estimated,School/Nursery,155.3,15.026666666666666,6
2019,11,20172054,2195,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,20176086,0,Estimated,School/Nursery,155.3,15.026666666666666,6
2019,11,20183403,0,Estimated,School/Nursery,155.3,15.026666666666666,6
2019,11,20186158,0,Estimated,Municipal Services,155.3,15.026666666666666,6
2019,11,20213318,2600,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21675569,1522,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21820940,1684,Final,Hospital/Medical Facility,155.3,15.026666666666666,6
2019,11,21823855,1141,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21904842,3600,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21915458,2287,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,20134283,1870,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,20170509,821,Final,School/Nursery,155.3,15.026666666666666,6
2019,10,21691108,981,Final,Sports Facility,35.4,18.306666666666672,23
2019,10,21692465,2029,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21744101,3054,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21747152,2455,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21747749,3671,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21790694,1162,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21821752,3907,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21826495,2596,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21927378,1458,Estimated,Municipal Services,35.4,18.306666666666672,23
2019,10,21927378,-4,Estimated,Municipal Services,35.4,18.306666666666672,23
2019,10,82400174,3766,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21571284,4130,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21574042,4872,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21574046,3432,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21574054,2097,Final,Sports Facility,35.4,18.306666666666672,23
2019,10,21581403,4424,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21586062,1846,Final,Sports Facility,35.4,18.306666666666672,23
2019,10,21599488,2527,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21699195,3791,Final,Sports Facility,35.4,18.306666666666672,23
2019,10,21730449,387,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21730886,1750,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21739262,859,Final,Parks & Cultural Sites,35.4,18.306666666666672,23
2019,10,21798583,4440,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21804616,4560,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21813263,786,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21826148,0,Estimated,School/Nursery,35.4,18.306666666666672,23
2019,10,21906515,863,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21908054,4480,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21917226,2867,Final,Parks & Cultural Sites,35.4,18.306666666666672,23
2019,10,21923295,0,Estimated,School/Nursery,35.4,18.306666666666672,23
2019,10,21933369,4118,Final,Parks & Cultural Sites,35.4,18.306666666666672,23
2019,10,21933710,3440,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,92400110,1520,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,92404221,1280,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,20142856,0,Estimated,School/Nursery,35.4,18.306666666666672,23
2019,10,20170967,1840,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,20199113,2997,Final,Parks & Cultural Sites,35.4,18.306666666666672,23
2019,10,20213044,2160,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,20213600,531,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,20172054,1697,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,20213318,2320,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21675569,1514,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21904842,2640,Final,School/Nursery,35.4,18.306666666666672,23
2019,10,21915458,1751,Final,School/Nursery,35.4,18.306666666666672,23
2019,9,21691108,1292,Final,Sports Facility,22.6,22.826666666666668,22
2019,9,21816393,3568,Final,Parks & Cultural Sites,22.6,22.826666666666668,22
2019,9,21817371,1416,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,21821753,553,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,21927378,1779,Estimated,Municipal Services,22.6,22.826666666666668,22
2019,9,21927378,-3,Estimated,Municipal Services,22.6,22.826666666666668,22
2019,9,82400174,2504,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,21581403,0,Estimated,School/Nursery,22.6,22.826666666666668,22
2019,9,21586062,1645,Final,Sports Facility,22.6,22.826666666666668,22
2019,9,21599488,0,Estimated,School/Nursery,22.6,22.826666666666668,22
2019,9,21798583,1280,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,21804616,1720,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,21811728,0,Estimated,Parks & Cultural Sites,22.6,22.826666666666668,22
2019,9,21813263,0,Estimated,School/Nursery,22.6,22.826666666666668,22
2019,9,21908054,1760,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,21933710,1520,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,92400110,880,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,92404221,960,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20142856,2059,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20170967,400,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20213044,920,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20213600,540,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20131501,695,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20161841,6626,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20172054,175,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20176086,480,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20183403,618,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20186158,6593,Final,Municipal Services,22.6,22.826666666666668,22
2019,9,20213318,1680,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,21820940,0,Estimated,Hospital/Medical Facility,22.6,22.826666666666668,22
2019,9,21823855,0,Estimated,School/Nursery,22.6,22.826666666666668,22
2019,9,21904842,1320,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,21915458,1209,Final,School/Nursery,22.6,22.826666666666668,22
2019,9,20134283,0,Estimated,School/Nursery,22.6,22.826666666666668,22
2019,9,20170509,0,Estimated,School/Nursery,22.6,22.826666666666668,22
2020,4,21691108,280,Final,Sports Facility,110.5,13.093333333333335,16
2020,4,21692465,1796,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21744101,1905,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21747152,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21747749,1909,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21790694,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21821752,2224,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21826495,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21927378,1151,Estimated,Municipal Services,110.5,13.093333333333335,16
2020,4,21927378,-4,Estimated,Municipal Services,110.5,13.093333333333335,16
2020,4,21933152,0,Estimated,Municipal Services,110.5,13.093333333333335,16
2020,4,21691108,280,Final,Sports Facility,110.5,13.093333333333335,16
2020,4,21692465,1796,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21744101,1905,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21747152,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21747749,1909,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21790694,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21821752,2224,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21826495,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21927378,1151,Estimated,Municipal Services,110.5,13.093333333333335,16
2020,4,21927378,-4,Estimated,Municipal Services,110.5,13.093333333333335,16
2020,4,21933152,0,Estimated,Municipal Services,110.5,13.093333333333335,16
2020,4,21571284,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21574042,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21574046,1668,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21574054,0,Estimated,Sports Facility,110.5,13.093333333333335,16
2020,4,21581403,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21586062,1338,Final,Sports Facility,110.5,13.093333333333335,16
2020,4,21599488,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21699195,1712,Final,Sports Facility,110.5,13.093333333333335,16
2020,4,21730449,113,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21730886,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21739262,0,Estimated,Parks & Cultural Sites,110.5,13.093333333333335,16
2020,4,21792422,2800,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21798583,2600,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21804616,2840,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21810010,0,Estimated,Sports Facility,110.5,13.093333333333335,16
2020,4,21813263,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21826148,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21906515,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21908054,3200,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21917226,0,Estimated,Parks & Cultural Sites,110.5,13.093333333333335,16
2020,4,21923295,643,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21933369,0,Estimated,Parks & Cultural Sites,110.5,13.093333333333335,16
2020,4,21933710,2560,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,92404221,1360,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,20142856,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,20170967,1400,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,20213044,2040,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,20213600,504,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,20172054,1390,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,20213318,1200,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21675569,0,Estimated,School/Nursery,110.5,13.093333333333335,16
2020,4,21904842,3280,Final,School/Nursery,110.5,13.093333333333335,16
2020,4,21915458,1773,Final,School/Nursery,110.5,13.093333333333335,16
2020,8,21691108,1098,Final,Sports Facility,46.8,25.95333333333333,26
2020,8,21692465,1159,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21744101,806,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21747152,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21747749,1306,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21790694,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21821752,1128,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21826495,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21927378,1736,Estimated,Municipal Services,46.8,25.95333333333333,26
2020,8,21927378,-3,Estimated,Municipal Services,46.8,25.95333333333333,26
2020,8,21933152,0,Estimated,Municipal Services,46.8,25.95333333333333,26
2020,8,82400174,2209,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21571284,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21574042,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21574046,1298,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21574054,0,Estimated,Sports Facility,46.8,25.95333333333333,26
2020,8,21581403,2414,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21586062,1270,Final,Sports Facility,46.8,25.95333333333333,26
2020,8,21599488,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21699195,1323,Final,Sports Facility,46.8,25.95333333333333,26
2020,8,21730449,54,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21730886,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21739262,501,Final,Parks & Cultural Sites,46.8,25.95333333333333,26
2020,8,21792422,1960,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21798583,1760,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21804616,2840,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21810010,0,Estimated,Sports Facility,46.8,25.95333333333333,26
2020,8,21813263,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21826148,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21906515,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,21908054,1240,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21917226,0,Estimated,Parks & Cultural Sites,46.8,25.95333333333333,26
2020,8,21923295,392,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21933369,0,Estimated,Parks & Cultural Sites,46.8,25.95333333333333,26
2020,8,21933710,1280,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,92400110,320,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,92404221,840,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,20142856,0,Estimated,School/Nursery,46.8,25.95333333333333,26
2020,8,20170967,520,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,20213044,1480,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,20213600,541,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,20172054,612,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,20213318,1120,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21675569,2062,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21904842,1120,Final,School/Nursery,46.8,25.95333333333333,26
2020,8,21915458,1260,Final,School/Nursery,46.8,25.95333333333333,26
2020,12,21691108,294,Final,Sports Facility,113.7,10.263333333333334,6
2020,12,21692465,1668,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21744101,1163,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21747152,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21747749,1486,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21790694,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21821752,2023,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21826495,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21927378,853,Estimated,Municipal Services,113.7,10.263333333333334,6
2020,12,21927378,-5,Estimated,Municipal Services,113.7,10.263333333333334,6
2020,12,21933152,0,Estimated,Municipal Services,113.7,10.263333333333334,6
2020,12,82400174,5164,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21571284,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21574042,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21574046,1881,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21574054,0,Estimated,Sports Facility,113.7,10.263333333333334,6
2020,12,21581403,993,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21586062,828,Final,Sports Facility,113.7,10.263333333333334,6
2020,12,21599488,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21699195,386,Final,Sports Facility,113.7,10.263333333333334,6
2020,12,21730449,185,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21730886,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21739262,0,Estimated,Parks & Cultural Sites,113.7,10.263333333333334,6
2020,12,21792422,3200,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21798583,2040,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21804616,2480,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21810010,0,Estimated,Sports Facility,113.7,10.263333333333334,6
2020,12,21813263,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21826148,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21826148,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21906515,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21908054,3560,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21917226,0,Estimated,Parks & Cultural Sites,113.7,10.263333333333334,6
2020,12,21923295,584,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21933369,0,Estimated,Parks & Cultural Sites,113.7,10.263333333333334,6
2020,12,21933710,3000,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,92404221,1360,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,20142856,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,20170967,1560,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,20213044,1680,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,20213600,390,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,20172054,907,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,20213318,800,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21675569,0,Estimated,School/Nursery,113.7,10.263333333333334,6
2020,12,21904842,3120,Final,School/Nursery,113.7,10.263333333333334,6
2020,12,21915458,1646,Final,School/Nursery,113.7,10.263333333333334,6
2020,2,21691108,730,Final,Sports Facility,33.7,8.182142857142857,20
2020,2,21692465,2733,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21744101,3240,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21747152,3053,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21747749,3848,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21790694,1580,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21821752,4843,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21826495,1906,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21927378,978,Estimated,Municipal Services,33.7,8.182142857142857,20
2020,2,21927378,-5,Estimated,Municipal Services,33.7,8.182142857142857,20
2020,2,21933152,6201,Final,Municipal Services,33.7,8.182142857142857,20
2020,2,82400174,6646,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21574042,4006,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21574046,3529,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21574054,1727,Final,Sports Facility,33.7,8.182142857142857,20
2020,2,21581403,2888,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21586062,2795,Final,Sports Facility,33.7,8.182142857142857,20
2020,2,21599488,2301,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21699195,4672,Final,Sports Facility,33.7,8.182142857142857,20
2020,2,21730449,1041,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21730886,2672,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21739262,443,Final,Parks & Cultural Sites,33.7,8.182142857142857,20
2020,2,21792422,4960,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21798583,6920,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21804616,6360,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21813263,1799,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21826148,216,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21906515,1591,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21908054,6240,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21917226,2198,Final,Parks & Cultural Sites,33.7,8.182142857142857,20
2020,2,21923295,0,Estimated,School/Nursery,33.7,8.182142857142857,20
2020,2,21933369,0,Final,Parks & Cultural Sites,33.7,8.182142857142857,20
2020,2,21933710,3960,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,92400110,2400,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,92404221,2120,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,20142856,0,Estimated,School/Nursery,33.7,8.182142857142857,20
2020,2,20170967,2640,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,20199113,3793,Final,Parks & Cultural Sites,33.7,8.182142857142857,20
2020,2,20213044,3600,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,20213600,2833,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,20172054,2360,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,20213318,3360,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21675569,3685,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21904842,5280,Final,School/Nursery,33.7,8.182142857142857,20
2020,2,21915458,2590,Final,School/Nursery,33.7,8.182142857142857,20
2020,1,21691108,439,Final,Sports Facility,10.900000000000002,4.843333333333334,21
2020,1,21692465,2993,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21744101,4423,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21747749,4390,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21816393,5865,Final,Parks & Cultural Sites,10.900000000000002,4.843333333333334,21
2020,1,21817371,4020,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21820783,5933,Final,Parks & Cultural Sites,10.900000000000002,4.843333333333334,21
2020,1,21821752,5060,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21821753,1888,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21927378,519,Estimated,Municipal Services,10.900000000000002,4.843333333333334,21
2020,1,21927378,-5,Estimated,Municipal Services,10.900000000000002,4.843333333333334,21
2020,1,21574046,3294,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21581403,4211,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21586062,2167,Final,Sports Facility,10.900000000000002,4.843333333333334,21
2020,1,21599488,2192,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21730449,793,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21739262,425,Final,Parks & Cultural Sites,10.900000000000002,4.843333333333334,21
2020,1,21792422,4400,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21811728,0,Estimated,Parks & Cultural Sites,10.900000000000002,4.843333333333334,21
2020,1,21813263,1765,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21933710,3960,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,92400110,2080,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,92404221,1680,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20142856,0,Estimated,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20170967,2240,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20213044,3160,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20213600,2138,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20131501,933,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20172054,2361,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20176086,1333,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20183403,1351,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20213318,3560,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21675569,3953,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21820940,0,Estimated,Hospital/Medical Facility,10.900000000000002,4.843333333333334,21
2020,1,21823855,0,Estimated,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21904842,5280,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,21915458,2495,Final,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20134283,0,Estimated,School/Nursery,10.900000000000002,4.843333333333334,21
2020,1,20170509,0,Estimated,School/Nursery,10.900000000000002,4.843333333333334,21
2020,7,21691108,787,Final,Sports Facility,11.2,26.33333333333334,27
2020,7,21692465,1542,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21744101,1287,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21747152,2094,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21747749,1990,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21790694,886,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21816393,0,Estimated,Parks & Cultural Sites,11.2,26.33333333333334,27
2020,7,21817371,0,Estimated,School/Nursery,11.2,26.33333333333334,27
2020,7,21820783,0,Estimated,Parks & Cultural Sites,11.2,26.33333333333334,27
2020,7,21821752,2611,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21821753,0,Estimated,School/Nursery,11.2,26.33333333333334,27
2020,7,21826495,1171,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21927378,1661,Estimated,Municipal Services,11.2,26.33333333333334,27
2020,7,21927378,-3,Estimated,Municipal Services,11.2,26.33333333333334,27
2020,7,21933152,2580,Final,Municipal Services,11.2,26.33333333333334,27
2020,7,82400174,3245,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21574046,2008,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21581403,0,Estimated,School/Nursery,11.2,26.33333333333334,27
2020,7,21586062,1192,Final,Sports Facility,11.2,26.33333333333334,27
2020,7,21599488,0,Estimated,School/Nursery,11.2,26.33333333333334,27
2020,7,21699195,996,Final,Sports Facility,11.2,26.33333333333334,27
2020,7,21730449,332,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21739262,298,Final,Parks & Cultural Sites,11.2,26.33333333333334,27
2020,7,21792422,2360,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21798583,2040,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21804616,1840,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21811728,767,Final,Parks & Cultural Sites,11.2,26.33333333333334,27
2020,7,21813263,0,Estimated,School/Nursery,11.2,26.33333333333334,27
2020,7,21908054,2880,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,21933710,2640,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,92400110,1520,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,92404221,840,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,20142856,0,Estimated,School/Nursery,11.2,26.33333333333334,27
2020,7,20170967,1240,Final,School/Nursery,11.2,26.33333333333334,27
2020,7,20199113,0,Estimated,Parks & Cultural Sites,11.2,26.33333333333334,27
