Year,Month,Supply Number,Total KWh,Energy Cost,Payable Amount,Bill Type,Label,Total Rainfall (mm),Mean Temperature (°C),Total Sunny Days
2019,12,21917226,0,106.49,157.0,Estimated,Parks & Cultural Sites,88.19999999999999,8.473333333333333,11
2019,12,21923295,787,93.93,99.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,21933369,0,221.82,330.0,Estimated,Parks & Cultural Sites,88.19999999999999,8.473333333333333,11
2019,12,21933710,4000,406.32,718.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,82400215,10271,679.54,1620.0,Final,Municipal Services,88.19999999999999,8.473333333333333,11
2019,12,92400110,2240,227.54,1000.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,92404221,1440,146.28,308.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,20142856,1821,184.98,350.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,20170967,2400,243.79,483.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,20213044,2880,292.55,593.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,20213600,773,78.52,155.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,20172054,2680,272.23,517.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,20213318,2840,288.49,586.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,21675569,2362,239.93,439.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,21904842,5040,511.96,1004.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,12,21915458,2630,267.16,505.0,Final,School/Nursery,88.19999999999999,8.473333333333333,11
2019,2,21691108,256,21.14,291.0,Final,Sports Facility,22.5,7.228571428571428,15
2019,2,21692465,3158,260.82,550.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21744101,4297,354.89,750.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21747152,1787,181.43,187.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21747749,4017,331.76,703.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21790694,0,0.0,-81.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21821752,4631,382.47,790.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21826495,1595,161.94,156.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21927378,28920,2388.5,4747.0,Final,Municipal Services,22.5,7.228571428571428,15
2019,2,21933152,6450,654.87,678.0,Final,Municipal Services,22.5,7.228571428571428,15
2019,2,82400174,2812,168.21,1124.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21571284,8916,905.24,1648.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21574042,3235,328.45,359.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21574046,3558,293.86,644.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21574054,850,86.3,48.0,Final,Sports Facility,22.5,7.228571428571428,15
2019,2,21581403,0,208.7,538.0,Estimated,School/Nursery,22.5,7.228571428571428,15
2019,2,21586062,2991,247.03,1145.0,Final,Sports Facility,22.5,7.228571428571428,15
2019,2,21699195,6532,539.48,1100.0,Final,Sports Facility,22.5,7.228571428571428,15
2019,2,21730449,787,65.0,161.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21730886,2500,253.83,287.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21739262,461,38.07,88.0,Final,Parks & Cultural Sites,22.5,7.228571428571428,15
2019,2,21798583,4480,370.0,1653.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21804616,7640,630.99,2632.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21810010,10047,814.11,1051.0,Final,Sports Facility,22.5,7.228571428571428,15
2019,2,21826148,2043,207.43,306.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21906515,2085,211.69,271.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21908054,5920,488.93,2314.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21917226,1893,192.2,233.0,Final,Parks & Cultural Sites,22.5,7.228571428571428,15
2019,2,21923295,0,32.39,56.0,Estimated,School/Nursery,22.5,7.228571428571428,15
2019,2,21933369,3615,367.03,434.0,Final,Parks & Cultural Sites,22.5,7.228571428571428,15
2019,2,21933710,4880,403.04,1674.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,82400215,22021,1327.79,6307.0,Final,Municipal Services,22.5,7.228571428571428,15
2019,2,92400110,2000,165.18,2027.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,92404221,1920,158.57,794.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,20142856,5000,412.95,379.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,20170967,2320,191.61,828.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,20199113,6861,696.6,423.0,Final,Parks & Cultural Sites,22.5,7.228571428571428,15
2019,2,20213044,3280,270.9,1262.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,20213600,899,74.25,523.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,20172054,2695,222.58,0.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,20172054,2882,238.02,1032.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,20213318,4240,350.18,1546.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21675569,3573,295.09,603.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21904842,7080,584.74,2687.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,2,21915458,2709,223.74,1061.0,Final,School/Nursery,22.5,7.228571428571428,15
2019,1,21691108,582,48.07,352.0,Final,Sports Facility,116.5,3.5966666666666667,9
2019,1,21692465,2972,245.46,532.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21744101,3493,288.49,693.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21747749,3082,254.54,587.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21816393,5763,585.12,680.0,Final,Parks & Cultural Sites,116.5,3.5966666666666667,9
2019,1,21817371,3856,391.5,588.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21820783,4062,412.41,487.0,Final,Parks & Cultural Sites,116.5,3.5966666666666667,9
2019,1,21821752,4201,346.96,775.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21821753,1621,164.58,200.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,82400174,2867,170.95,500.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21574046,3744,309.22,714.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21581403,0,189.96,481.0,Estimated,School/Nursery,116.5,3.5966666666666667,9
2019,1,21586062,2923,241.41,1081.0,Final,Sports Facility,116.5,3.5966666666666667,9
2019,1,21699195,6474,534.69,1050.0,Final,Sports Facility,116.5,3.5966666666666667,9
2019,1,21730449,541,44.68,121.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21739262,513,42.37,104.0,Final,Parks & Cultural Sites,116.5,3.5966666666666667,9
2019,1,21798583,4160,343.57,1615.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21804616,5960,492.24,2408.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21811728,0,61.12,102.0,Estimated,Parks & Cultural Sites,116.5,3.5966666666666667,9
2019,1,21908054,5880,485.63,2186.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21933710,4320,356.79,1554.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,82400215,15958,969.04,4890.0,Final,Municipal Services,116.5,3.5966666666666667,9
2019,1,92400110,4400,363.4,1009.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,92404221,1840,151.97,697.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20142856,0,143.29,353.0,Estimated,School/Nursery,116.5,3.5966666666666667,9
2019,1,20170967,1680,138.75,717.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20213044,2800,231.25,1205.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20213600,1712,141.39,345.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20131501,968,98.28,137.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20161841,12074,1225.87,1250.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20172054,3056,252.4,0.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20172054,3056,252.4,529.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20176086,1298,131.79,157.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20183403,1149,116.66,128.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20186158,8381,850.92,1175.0,Final,Municipal Services,116.5,3.5966666666666667,9
2019,1,20213318,3720,307.23,1488.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21675569,4368,360.75,809.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21820940,0,87.92,179.0,Estimated,Hospital/Medical Facility,116.5,3.5966666666666667,9
2019,1,21823855,0,41.73,83.0,Estimated,School/Nursery,116.5,3.5966666666666667,9
2019,1,21904842,7560,624.38,1425.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,21915458,2744,226.63,1052.0,Final,School/Nursery,116.5,3.5966666666666667,9
2019,1,20134283,0,120.21,198.0,Estimated,School/Nursery,116.5,3.5966666666666667,9
2019,1,20170509,0,55.64,96.0,Estimated,School/Nursery,116.5,3.5966666666666667,9
2019,7,21691108,1248,103.07,212.0,Final,Sports Facility,58.5,26.063333333333333,28
2019,7,21692465,1218,100.59,208.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21744101,1497,123.64,264.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21747749,1732,143.05,321.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21790694,192,19.49,-61.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21790694,0,0.0,0.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,21816393,0,149.66,217.0,Estimated,Parks & Cultural Sites,58.5,26.063333333333333,28
2019,7,21817371,0,72.9,91.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,21820783,0,375.46,671.0,Estimated,Parks & Cultural Sites,58.5,26.063333333333333,28
2019,7,21821752,1253,103.49,179.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21821753,0,70.06,114.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,21927378,26920,2223.32,4073.0,Final,Municipal Services,58.5,26.063333333333333,28
2019,7,21927378,1630,0.0,0.0,Estimated,Municipal Services,58.5,26.063333333333333,28
2019,7,21927378,-3,0.0,0.0,Estimated,Municipal Services,58.5,26.063333333333333,28
2019,7,82400174,3939,230.21,614.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21574046,1498,123.72,247.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21581403,0,73.75,234.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,21586062,1201,99.19,233.0,Final,Sports Facility,58.5,26.063333333333333,28
2019,7,21599488,0,75.16,328.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,21699195,1758,145.19,318.0,Final,Sports Facility,58.5,26.063333333333333,28
2019,7,21730449,1393,115.05,154.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21739262,533,44.02,0.0,Final,Parks & Cultural Sites,58.5,26.063333333333333,28
2019,7,21739262,560,46.25,216.0,Final,Parks & Cultural Sites,58.5,26.063333333333333,28
2019,7,21798583,2000,165.18,350.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21804616,4200,346.88,843.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21810010,8109,657.07,605.0,Final,Sports Facility,58.5,26.063333333333333,28
2019,7,21811728,992,100.72,119.0,Final,Parks & Cultural Sites,58.5,26.063333333333333,28
2019,7,21813263,0,75.16,169.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,21908054,3400,280.81,629.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21933710,2880,237.86,534.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,82400215,11470,693.21,1671.0,Final,Municipal Services,58.5,26.063333333333333,28
2019,7,92400110,1440,118.93,816.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,92404221,1040,85.89,211.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,20142856,0,102.91,209.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,20170967,920,75.98,196.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,20199113,0,170.27,265.0,Estimated,Parks & Cultural Sites,58.5,26.063333333333333,28
2019,7,20213044,1640,135.45,324.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,20213600,622,51.37,113.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,20131501,0,18.28,24.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,20161841,0,316.47,424.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,20172054,1688,139.41,300.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,20176086,0,25.48,36.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,20183403,0,32.9,51.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,20186158,0,227.83,330.0,Estimated,Municipal Services,58.5,26.063333333333333,28
2019,7,20213318,2240,185.0,402.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21675569,0,279.4,535.0,Estimated,School/Nursery,58.5,26.063333333333333,28
2019,7,21820940,1627,165.19,215.0,Final,Hospital/Medical Facility,58.5,26.063333333333333,28
2019,7,21823855,3815,387.34,505.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21904842,1840,151.97,358.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,21915458,1665,137.51,286.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,20134283,1860,188.85,217.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,7,20170509,799,81.12,82.0,Final,School/Nursery,58.5,26.063333333333333,28
2019,6,21691108,957,79.04,198.0,Final,Sports Facility,60.3,25.34333333333334,23
2019,6,21692465,1899,156.84,355.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21744101,2539,209.7,487.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21747152,0,79.5,158.0,Estimated,School/Nursery,60.3,25.34333333333334,23
2019,6,21747749,4065,335.73,736.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21821752,4558,376.45,816.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21826495,0,91.48,167.0,Estimated,School/Nursery,60.3,25.34333333333334,23
2019,6,21927378,22120,1826.89,2952.0,Final,Municipal Services,60.3,25.34333333333334,23
2019,6,21927378,1595,0.0,0.0,Estimated,Municipal Services,60.3,25.34333333333334,23
2019,6,21927378,-4,0.0,0.0,Estimated,Municipal Services,60.3,25.34333333333334,23
2019,6,21933152,0,313.93,563.0,Estimated,Municipal Services,60.3,25.34333333333334,23
2019,6,82400174,4869,291.23,670.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21571284,3410,346.22,622.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21574042,0,117.06,215.0,Estimated,School/Nursery,60.3,25.34333333333334,23
2019,6,21574046,2884,238.19,536.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21574054,0,80.11,154.0,Estimated,Sports Facility,60.3,25.34333333333334,23
2019,6,21581403,1415,116.86,299.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21586062,1397,115.38,234.0,Final,Sports Facility,60.3,25.34333333333334,23
2019,6,21699195,2968,245.13,518.0,Final,Sports Facility,60.3,25.34333333333334,23
2019,6,21730449,0,37.83,100.0,Estimated,School/Nursery,60.3,25.34333333333334,23
2019,6,21730886,2335,237.07,264.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21798583,3280,270.9,510.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21804616,4800,396.43,709.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21826148,0,55.23,103.0,Estimated,School/Nursery,60.3,25.34333333333334,23
2019,6,21906515,1691,171.69,184.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21908054,5360,442.68,834.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21917226,0,97.57,181.0,Estimated,Parks & Cultural Sites,60.3,25.34333333333334,23
2019,6,21923295,0,25.48,45.0,Estimated,School/Nursery,60.3,25.34333333333334,23
2019,6,21933369,4273,433.84,515.0,Final,Parks & Cultural Sites,60.3,25.34333333333334,23
2019,6,21933710,3960,327.06,612.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,82400215,11519,694.49,1382.0,Final,Municipal Services,60.3,25.34333333333334,23
2019,6,92400110,1680,138.75,873.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,92404221,960,79.29,173.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,20142856,2695,222.58,227.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,20170967,1800,148.66,300.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,20199113,3980,404.09,476.0,Final,Parks & Cultural Sites,60.3,25.34333333333334,23
2019,6,20213044,2120,175.09,381.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,20213600,490,40.47,113.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,20172054,2183,180.29,350.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,20213318,2880,237.86,496.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21675569,4913,405.76,823.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21904842,3800,313.84,709.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,6,21915458,1871,154.53,284.0,Final,School/Nursery,60.3,25.34333333333334,23
2019,3,21691108,594,49.06,155.0,Final,Sports Facility,25.1,11.81,19
2019,3,21692465,2734,225.8,476.0,Final,School/Nursery,25.1,11.81,19
2019,3,21744101,4274,352.99,785.0,Final,School/Nursery,25.1,11.81,19
2019,3,21747749,3761,310.62,690.0,Final,School/Nursery,25.1,11.81,19
2019,3,21816393,0,167.22,226.0,Estimated,Parks & Cultural Sites,25.1,11.81,19
2019,3,21817371,0,196.46,311.0,Estimated,School/Nursery,25.1,11.81,19
2019,3,21820783,0,98.28,122.0,Estimated,Parks & Cultural Sites,25.1,11.81,19
2019,3,21821752,4759,393.05,817.0,Final,School/Nursery,25.1,11.81,19
2019,3,21821753,0,74.12,121.0,Estimated,School/Nursery,25.1,11.81,19
2019,3,21927378,23520,1942.52,4092.0,Final,Municipal Services,25.1,11.81,19
2019,3,21927378,900,0.0,0.0,Estimated,Municipal Services,25.1,11.81,19
2019,3,21927378,-4,0.0,0.0,Estimated,Municipal Services,25.1,11.81,19
2019,3,82400174,4847,294.5,987.0,Final,School/Nursery,25.1,11.81,19
2019,3,21574046,2762,228.11,512.0,Final,School/Nursery,25.1,11.81,19
2019,3,21581403,7325,604.97,571.0,Final,School/Nursery,25.1,11.81,19
2019,3,21586062,2605,215.15,476.0,Final,Sports Facility,25.1,11.81,19
2019,3,21699195,5755,475.31,968.0,Final,Sports Facility,25.1,11.81,19
2019,3,21730449,686,56.66,146.0,Final,School/Nursery,25.1,11.81,19
2019,3,21739262,429,35.43,91.0,Final,Parks & Cultural Sites,25.1,11.81,19
2019,3,21798583,4360,360.09,767.0,Final,School/Nursery,25.1,11.81,19
2019,3,21804616,7520,621.08,1318.0,Final,School/Nursery,25.1,11.81,19
2019,3,21811728,1285,130.47,143.0,Final,Parks & Cultural Sites,25.1,11.81,19
2019,3,21908054,6520,538.49,1149.0,Final,School/Nursery,25.1,11.81,19
2019,3,21933710,4320,356.79,750.0,Final,School/Nursery,25.1,11.81,19
2019,3,82400215,14863,909.3,1871.0,Final,Municipal Services,25.1,11.81,19
2019,3,92400110,2480,204.82,969.0,Final,School/Nursery,25.1,11.81,19
2019,3,92404221,1760,145.36,353.0,Final,School/Nursery,25.1,11.81,19
2019,3,92409020,38760,2808.06,7629.0,Final,School/Nursery,25.1,11.81,19
2019,3,20142856,2398,198.05,477.0,Final,School/Nursery,25.1,11.81,19
2019,3,20170967,2200,181.7,410.0,Final,School/Nursery,25.1,11.81,19
2019,3,20199113,0,153.11,176.0,Estimated,Parks & Cultural Sites,25.1,11.81,19
2019,3,20213044,3560,294.02,696.0,Final,School/Nursery,25.1,11.81,19
2019,3,20213600,1013,83.66,159.0,Final,School/Nursery,25.1,11.81,19
2019,3,20131501,0,41.63,65.0,Estimated,School/Nursery,25.1,11.81,19
2019,3,20161841,0,556.08,846.0,Estimated,School/Nursery,25.1,11.81,19
2019,3,20176086,0,57.47,89.0,Estimated,School/Nursery,25.1,11.81,19
2019,3,20183403,0,33.1,47.0,Estimated,School/Nursery,25.1,11.81,19
2019,3,20186158,0,329.06,483.0,Estimated,Municipal Services,25.1,11.81,19
2019,3,20213318,4480,370.0,802.0,Final,School/Nursery,25.1,11.81,19
2019,3,21675569,1944,160.55,359.0,Final,School/Nursery,25.1,11.81,19
2019,3,21820940,2860,290.38,449.0,Final,Hospital/Medical Facility,25.1,11.81,19
2019,3,21823855,0,0.0,5.0,Estimated,School/Nursery,25.1,11.81,19
2019,3,21904842,6480,535.18,1118.0,Final,School/Nursery,25.1,11.81,19
2019,3,21915458,2577,212.83,473.0,Final,School/Nursery,25.1,11.81,19
2019,3,20134283,2384,242.05,250.0,Final,School/Nursery,25.1,11.81,19
2019,3,20170509,1168,118.59,131.0,Final,School/Nursery,25.1,11.81,19
2019,5,21691108,457,37.74,128.0,Final,Sports Facility,59.900000000000006,18.62333333333333,16
2019,5,21692465,2387,197.14,452.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21744101,2871,237.12,544.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21747749,3269,269.99,612.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21816393,5315,539.63,703.0,Final,Parks & Cultural Sites,59.900000000000006,18.62333333333333,16
2019,5,21817371,4083,414.55,418.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21820783,0,121.94,238.0,Estimated,Parks & Cultural Sites,59.900000000000006,18.62333333333333,16
2019,5,21821752,3241,267.67,590.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21821753,1798,182.55,228.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21927378,23360,1929.3,3658.0,Final,Municipal Services,59.900000000000006,18.62333333333333,16
2019,5,21927378,1310,0.0,0.0,Estimated,Municipal Services,59.900000000000006,18.62333333333333,16
2019,5,21927378,-3,0.0,0.0,Estimated,Municipal Services,59.900000000000006,18.62333333333333,16
2019,5,82400174,5160,310.92,2062.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21574046,2258,186.49,453.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21581403,1887,155.85,397.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21586062,1473,121.66,275.0,Final,Sports Facility,59.900000000000006,18.62333333333333,16
2019,5,21699195,4293,354.56,722.0,Final,Sports Facility,59.900000000000006,18.62333333333333,16
2019,5,21730449,491,40.55,124.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21739262,439,36.26,0.0,Final,Parks & Cultural Sites,59.900000000000006,18.62333333333333,16
2019,5,21739262,442,36.5,194.0,Final,Parks & Cultural Sites,59.900000000000006,18.62333333333333,16
2019,5,21798583,3480,287.41,617.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21804616,5120,422.86,934.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21811728,0,39.5,53.0,Estimated,Parks & Cultural Sites,59.900000000000006,18.62333333333333,16
2019,5,21908054,5160,426.16,960.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21933710,3720,307.23,650.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,82400215,12682,762.78,4122.0,Final,Municipal Services,59.900000000000006,18.62333333333333,16
2019,5,92400110,1680,138.75,834.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,92404221,1120,92.5,228.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20142856,0,132.72,263.0,Estimated,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20170967,1680,138.75,338.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20213044,2440,201.52,489.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20213600,893,73.75,156.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20131501,1077,109.35,131.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20161841,12989,1318.77,1434.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20172054,2252,185.99,468.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20176086,1222,124.07,130.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20183403,1059,107.52,142.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20186158,7439,755.28,807.0,Final,Municipal Services,59.900000000000006,18.62333333333333,16
2019,5,20213318,3120,257.68,590.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21675569,2913,240.58,551.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21820940,0,78.99,142.0,Estimated,Hospital/Medical Facility,59.900000000000006,18.62333333333333,16
2019,5,21823855,0,0.0,3.0,Estimated,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21904842,5000,412.95,831.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,21915458,2211,182.61,414.0,Final,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20134283,0,74.93,98.0,Estimated,School/Nursery,59.900000000000006,18.62333333333333,16
2019,5,20170509,0,39.5,55.0,Estimated,School/Nursery,59.900000000000006,18.62333333333333,16
2019,11,21691108,465,47.23,139.0,Final,Sports Facility,155.3,15.026666666666666,6
2019,11,21692465,2272,230.79,461.0,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21744101,2744,278.74,568.0,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21747749,3894,395.55,780.0,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21816393,0,338.87,522.0,Estimated,Parks & Cultural Sites,155.3,15.026666666666666,6
2019,11,21817371,0,208.57,326.0,Estimated,School/Nursery,155.3,15.026666666666666,6
2019,11,21820783,0,204.28,249.0,Estimated,Parks & Cultural Sites,155.3,15.026666666666666,6
2019,11,21821752,4268,433.54,842.0,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21821753,0,81.47,135.0,Estimated,School/Nursery,155.3,15.026666666666666,6
2019,11,21927378,22400,2275.39,3634.0,Final,Municipal Services,155.3,15.026666666666666,6
2019,11,21927378,1210,0.0,0.0,Estimated,Municipal Services,155.3,15.026666666666666,6
2019,11,21927378,-4,0.0,0.0,Estimated,Municipal Services,155.3,15.026666666666666,6
2019,11,82400174,5148,338.87,900.0,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21574046,3251,330.24,596.0,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21581403,1901,193.1,393.0,Final,School/Nursery,155.3,15.026666666666666,6
2019,11,21586062,1957,198.79,384.0,Final,Sports Facility,155.3,15.026666666666666,6
